Iteration	Posterior	Likelihood	Prior	alpha_dip	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	branch_rates[135]	branch_rates[136]	branch_rates[137]	branch_rates[138]	branch_rates[139]	branch_rates[140]	branch_rates[141]	branch_rates[142]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	num_samp_anc	origin_time	psi	rates_dip[1]	rates_dip[2]	rates_dip[3]	rates_dip[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
1800	-424286.8	-424307	20.21238	1.190771	0.00118135	0.00207479	0.00297475	0.00669056	0.00874775	0.00574246	0.010988	0.00593424	0.00361769	0.00271691	0.00331449	0.00229947	0.00463142	0.0037823	0.00845384	0.00379602	0.00456848	0.00613854	0.000555499	0.00435495	0.00191259	0.00319201	0.0030196	0.00373943	0.00789675	0.0152469	0.000359559	0.0126153	0.00550491	0.00413393	0.00740925	0.00995326	0.00459326	0.00847422	0.0076812	0.00421792	0.000560983	0.0100442	0.0140776	0.000758473	0.00188713	0.00136113	0.00329914	0.00303419	0.000813684	0.00192045	0.000774594	0.00184712	0.000886216	0.00436513	0.000393726	0.00143744	0.00242131	0.005545	7.1483e-05	0.000618959	0.0022561	0.00168173	0.00992289	0.0024851	0.0185013	0.00313111	0.00123338	0.00213728	0.00173097	0.000810731	0.0091604	0.00844753	0.00227632	0.00136621	0.00202815	0.00124168	5.5752e-05	0.000837995	0.000289128	1.27428e-05	0.0110858	0.00656125	0.000746528	0.00190556	0.0012979	0.000553457	0.0021814	0.00747167	0.0040642	0.000433046	0.00494087	0.00196232	0.00066892	2.97337e-05	0.000491882	0.00139437	0.000263119	0.00409957	0.000350886	0.0069235	0.00472399	0.000989464	0.000266874	0.000555353	0.000134071	0.000198397	0.00717356	0.00201682	0.000679917	0.00610598	0.00316888	0.000529023	0.00245514	0.00104995	8.49528e-05	0.000332564	0.00192356	3.69116e-05	0.00147476	7.22502e-05	0.00741756	0.00203555	0.00647792	0.00123355	0.0037037	0.0121477	0.0105616	0.00690067	0.00686075	0.00841508	0.00396133	0.00583514	0.00101089	0.00515974	0.011978	0.0092995	0.00352684	0.000476739	0.00606061	0.00155297	0.0134416	0.000458191	0.0419758	0.0204036	0.0144297	0.00314102	0.00439973	0.03280655	0.128981	0.247179	0.111159	0.121786	0.288783	0.102111	0.1793334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.4263	0.000494768	0.173377	0.527438	1.0256	2.27358	0.290362	0.162386	0.196465	0.350787	0.2121399	6.76678	34.0789	48.7741	41.112	34.1072	8.27933	6.64938	21.7047	47	18.8295	43.9741	15	45	0.8453542
1810	-424275.1	-424295.7	20.56452	1.195105	0.00131357	0.00207491	0.00297451	0.00676452	0.0084098	0.00643544	0.00952948	0.00629798	0.00332199	0.00242763	0.00340724	0.00240188	0.00470792	0.00408777	0.00837647	0.00347494	0.00439848	0.00846646	0.00011173	0.00399026	0.00187766	0.00355716	0.000673548	0.0040088	0.009272	0.0150781	0.000357395	0.0184142	0.00488006	0.00419204	0.00652613	0.0104034	0.00790473	0.00822555	0.00709914	0.000958049	0.000523114	0.0102233	0.0130556	0.000832694	0.00191597	0.00124258	0.00328257	0.00315224	0.000668514	0.00285071	0.000755171	0.00198612	0.000819593	0.00384384	0.000542153	0.00155152	0.00235534	0.00568216	5.25418e-05	0.00090545	0.00780834	0.0020497	0.000754191	0.00260099	0.0149375	0.00244684	0.0023821	0.0097752	0.0015747	0.000897614	0.00970587	0.00863655	0.00202186	0.00164139	0.00223953	0.00179364	3.87372e-05	0.000467734	0.00292223	1.23995e-05	0.00873627	0.00645156	0.000121142	0.00216193	0.00129304	0.000666609	0.00135667	0.00741986	0.0058915	0.000639447	0.00328943	0.0017729	0.000696725	2.67782e-05	0.000495447	0.00132634	0.000130265	0.0048131	0.000433209	0.0059654	0.00606375	0.00082878	0.00036815	0.000597565	0.000162437	0.000218618	0.00612792	0.00225074	0.0004493	0.00614515	0.00283164	0.000551594	0.00184614	0.00105231	0.000109706	0.000604546	0.00143874	4.92394e-05	0.00168354	4.39452e-05	0.00746445	0.00260313	0.00671728	0.00123067	0.00398	0.0131128	0.0110099	0.00563763	0.00682704	0.00790216	0.00448737	0.00662257	0.00118685	0.00511817	0.0119823	0.00846792	0.00368653	0.000601978	0.0060522	0.00155483	0.013088	0.000438542	0.0390264	0.0178809	0.0142474	0.000714787	0.00469641	0.02966641	0.128981	0.247179	0.111159	0.121786	0.288783	0.102111	0.1877146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.763	0.0004619142	0.174165	0.528453	1.02607	2.27132	0.290362	0.162386	0.196465	0.350787	0.217381	7.18617	34.0789	48.7741	41.112	34.1072	8.27933	6.64938	21.7047	47	18.8295	43.9741	15	45	0.8635281
1820	-424287	-424302	14.96739	1.167867	0.0012514	0.00200891	0.00307861	0.00665701	0.00851775	0.00622128	0.010065	0.00620667	0.0035472	0.00257917	0.00330429	0.00245704	0.0046576	0.00383346	0.00883733	0.00361673	0.00456493	0.00470357	0.000324225	0.0042102	0.00185549	0.00353651	0.00214477	0.00378248	0.0083428	0.0153966	0.000364792	0.0325741	0.0055135	0.00433869	0.00697578	0.0110203	0.00649269	0.00810924	0.00723013	0.00205212	0.00055185	0.00994009	0.013219	0.0007989	0.00211689	0.00134978	0.00318814	0.00314754	0.000779562	0.00124187	0.000726242	0.00183732	0.000723501	0.0126408	0.0006127	0.00154116	0.00215071	0.00550524	0.000107638	0.000932991	0.00217715	0.0039218	0.00202447	0.00285832	0.0124038	0.00235704	0.00415493	0.0108673	0.00154947	0.000890215	0.00942776	0.00792482	0.00215472	0.00179815	0.00209937	0.00132764	3.61022e-05	0.000408953	0.00449761	1.82184e-05	0.00992097	0.00645157	0.000364124	0.00237032	0.00123519	0.00107416	0.00189968	0.00741304	0.00542872	0.000448533	0.00526874	0.00169506	0.00077065	3.62943e-05	0.000457356	0.00127751	7.89616e-05	0.00476326	0.000329414	0.00584666	0.0068547	0.000895759	0.000331568	0.00064232	0.000135855	0.000145244	0.00700294	0.00225953	0.000109513	0.00607118	0.00262457	0.000594224	0.00157773	0.00102228	9.39589e-05	0.000466806	0.00170945	4.47147e-05	0.0011979	3.60661e-05	0.0072676	0.00205562	0.00661052	0.00118789	0.00379355	0.0129876	0.00915389	0.00642912	0.00653385	0.00824425	0.0041901	0.00692022	0.00224053	0.00457722	0.0125122	0.00911674	0.00385185	0.000315147	0.00610909	0.00161678	0.0139325	0.000425514	0.0412227	0.0174783	0.0143812	0.00112289	0.004335853	0.03343659	0.129302	0.247795	0.108865	0.122089	0.289503	0.102446	0.1838898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.8841	0.000407427	0.169182	0.521983	1.02307	2.28577	0.290362	0.162386	0.196465	0.350787	0.2173264	7.18617	34.0789	48.7319	41.112	34.1072	6.83663	5.95852	21.7047	47	17.8554	43.9741	15	45	0.8461457
1830	-424297.3	-424318.5	21.16313	1.174248	0.00126119	0.00200315	0.00279016	0.00653495	0.00911949	0.00701236	0.0108218	0.00615745	0.00365812	0.00239384	0.00312306	0.00233584	0.0046378	0.00451624	0.00770531	0.00377565	0.00402997	0.00116645	0.000476259	0.00447848	0.00175874	0.00360582	0.00107383	0.00382165	0.0074313	0.0165045	0.000429745	0.00656335	0.00538209	0.00323765	0.00706161	0.00896172	0.00960779	0.00772667	0.00808101	0.0035996	0.000577942	0.00954728	0.0137085	0.00076979	0.00192264	0.00131477	0.00315127	0.00290417	0.000541481	0.000848842	0.000771726	0.00192425	0.000788943	0.0098871	0.000618892	0.00146049	0.00237565	0.00579301	8.01336e-05	0.000656997	0.0019388	0.0066709	0.00229937	0.00301951	0.0141063	0.00264064	0.0106595	0.012129	0.00151941	0.000790561	0.00930078	0.00840828	0.00190533	0.0018192	0.00220419	0.00144569	3.69987e-06	0.000343604	0.00843668	2.5919e-05	0.00876287	0.00720305	0.000883072	0.00185026	0.00124413	0.000575217	0.0023131	0.00342695	0.00611884	0.000615907	0.00508781	0.00170006	0.000827439	2.60415e-05	0.00049034	0.0013198	4.24473e-05	0.00590527	0.000552256	0.00687273	0.00476219	0.000986911	0.000249443	0.000598109	0.000162377	0.00018599	0.00538617	0.00237441	0.000228344	0.00650258	0.00190637	0.000519444	0.00242334	0.00105434	0.000115382	0.000250801	0.00169016	5.2531e-05	0.00137435	5.34992e-05	0.00739197	0.00260705	0.00650928	0.00128075	0.00384407	0.0136533	0.00803759	0.00636576	0.00717783	0.0082143	0.00396302	0.00654802	0.00119692	0.00471261	0.0113206	0.00811862	0.00420771	0.000472833	0.00643052	0.00180844	0.0101896	0.000569614	0.0421073	0.0182216	0.0151981	0.00103358	0.004675468	0.03065894	0.129302	0.247795	0.108865	0.122089	0.289503	0.102446	0.1920331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.1491	0.0003643043	0.170355	0.523518	1.02379	2.28234	0.291642	0.163102	0.192921	0.352334	0.2226921	6.21827	34.0789	48.7319	41.112	34.1072	6.83663	5.95852	21.7047	47	19.0098	43.9741	15	45	0.8623258
1840	-424286.3	-424304.2	17.8194	1.182993	0.00123211	0.00191434	0.00301009	0.00641309	0.00874873	0.00723374	0.0108568	0.00635305	0.00383366	0.00246507	0.00318987	0.00245199	0.00485761	0.00422205	0.00848396	0.00350388	0.0044626	0.0012412	0.000294905	0.00425083	0.00191705	0.00369131	0.00351255	0.00420711	0.00687774	0.0131269	0.000445185	0.00696986	0.00451993	0.00389114	0.00778133	0.00860835	0.0111229	0.00861657	0.00731723	0.00401442	0.000578424	0.0106477	0.0146716	0.000822501	0.00182075	0.0012461	0.00317464	0.00306705	0.000544697	0.00175127	0.000804576	0.00195489	0.000998259	0.0175352	0.000256937	0.0014874	0.00255467	0.00599971	3.02506e-05	0.00070188	0.00523215	0.0105029	0.00503427	0.00294099	0.0140047	0.0037273	0.00857019	0.00126899	0.00148296	0.000883766	0.0088944	0.00910742	0.00212683	0.00152944	0.00192912	0.00154805	4.21622e-06	0.000454335	0.00258022	1.52447e-05	0.0105213	0.00675138	0.00163015	0.0027178	0.000320595	0.000880508	0.00058365	0.00509835	0.00582177	0.000478024	0.00487401	0.00194663	0.000724302	3.00684e-05	0.000519536	0.00142644	2.95506e-05	0.00657279	0.000438333	0.0059999	0.00586654	0.00101405	0.000327783	0.00067602	0.000109158	0.000118885	0.00582971	0.00182203	0.000239113	0.00580488	0.00291925	0.000608367	0.00196588	0.00105851	0.000115073	0.000245071	0.00150642	5.32182e-05	0.00126241	0.000103354	0.00737705	0.00273929	0.00638459	0.00121321	0.00390153	0.0144345	0.0111687	0.00509259	0.00690825	0.00778641	0.00418952	0.00698677	0.00135073	0.00455567	0.0119535	0.00750973	0.00408505	0.000675491	0.00622079	0.00173521	0.0117465	0.000505619	0.0427777	0.0158263	0.0158485	0.00225336	0.003963725	0.03331335	0.129671	0.248502	0.109176	0.122437	0.287476	0.102738	0.1896688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.7229	0.0003637162	0.171958	0.525603	1.02475	2.27769	0.291642	0.163102	0.192921	0.352334	0.2229822	6.21827	34.0789	48.7319	41.112	34.1072	6.5615	5.95852	21.7047	47	19.0098	43.9741	15	45	0.8506008
1850	-424277.9	-424298.2	20.27011	1.175851	0.00123859	0.00203528	0.00320083	0.00647829	0.00920039	0.00622051	0.00961362	0.00643771	0.0033812	0.00251607	0.0032074	0.00243642	0.00460181	0.00389669	0.00818191	0.00361703	0.00444776	0.00339389	0.000397326	0.00422395	0.00197768	0.00367098	0.00210842	0.00368522	0.00750886	0.0139835	0.00035969	0.00424476	0.00523767	0.00385526	0.00523449	0.00948309	0.00332994	0.00879766	0.00714236	0.00197664	0.000565477	0.00998325	0.0144631	0.000864399	0.00174902	0.00124342	0.00325166	0.00301293	0.000575489	0.00277333	0.000884119	0.00214101	0.00108824	0.0140712	0.000436019	0.00149679	0.0026293	0.00595013	2.50586e-05	0.00055855	0.0055375	0.012624	0.00204626	0.00265373	0.0160672	0.00245889	0.0141466	0.00297903	0.00175342	0.000944248	0.00870167	0.00811677	0.00205113	0.0016567	0.00236456	0.00135368	1.06425e-05	0.000419995	0.00368196	1.08166e-05	0.0125219	0.00593293	0.00100173	0.00299076	0.00011483	0.000694195	0.000802141	0.00460047	0.00602122	0.000506341	0.00588481	0.00197044	0.000734349	3.02567e-05	0.000527099	0.00139169	4.23312e-05	0.00616727	0.000460032	0.00597575	0.00571954	0.00106515	0.00028152	0.000733816	0.000102562	0.00019498	0.00377031	0.00122033	0.000607092	0.00564864	0.00266116	0.000590853	0.00168308	0.00101392	0.000107659	0.000453058	0.00143963	4.76683e-05	0.000987921	0.000116375	0.00805562	0.00281685	0.0067891	0.00116249	0.00389547	0.0136969	0.0102733	0.00573522	0.00680052	0.0085226	0.00422574	0.00702715	0.00277235	0.00379049	0.0108756	0.00645227	0.00410447	0.000404624	0.0062663	0.00173394	0.0123132	0.000449694	0.0408326	0.016082	0.0161216	0.00357094	0.004241346	0.03337054	0.129805	0.248758	0.109288	0.121534	0.287772	0.102844	0.1689598	0	0	0	0	0	0	0	0	0	0	0	0	0	1	148.1947	0.0007335986	0.170649	0.523902	1.02396	2.28148	0.29114	0.162749	0.19454	0.351571	0.2023304	5.62733	34.0789	48.7319	41.112	34.1072	6.5615	6.65653	21.3363	47	19.0098	43.9741	15	45	0.835069
1860	-424284.2	-424311.8	27.58456	1.192892	0.00127112	0.00202418	0.00325074	0.00638998	0.00924518	0.00754781	0.0109934	0.00643334	0.00356794	0.00256196	0.00342693	0.00235101	0.00487678	0.00413753	0.00779509	0.0035768	0.00433463	0.00434596	0.000190947	0.00439837	0.00184562	0.00358058	0.00316815	0.00387861	0.00718655	0.0148508	0.000367593	0.00592109	0.00493135	0.00402367	0.00651745	0.00848825	0.00457483	0.00843105	0.00806912	0.00324523	0.000593054	0.0100809	0.0151437	0.000792873	0.00199541	0.00110186	0.00326363	0.00353611	0.000385374	0.00511495	0.000919195	0.00206094	0.000839127	0.00784566	0.000413415	0.00166918	0.00253379	0.00560046	2.9991e-05	0.000692863	0.00152264	0.0034659	0.00212017	0.00229613	0.0158372	0.00225529	0.00314406	0.0017285	0.00175111	0.00079318	0.00861367	0.00887876	0.00212256	0.00171577	0.00197126	0.00166429	1.93463e-05	0.000403295	0.00394069	1.69503e-05	0.015767	0.0056963	0.0010732	0.00330678	9.60799e-05	0.000802597	0.00107739	0.00392717	0.00619091	0.000519983	0.00422764	0.00188986	0.000664989	3.83205e-05	0.000471687	0.00139411	8.84329e-05	0.00719743	0.000426736	0.00590499	0.00687127	0.000920849	0.000214484	0.000927186	7.2792e-05	0.00017792	0.00548338	0.00158569	0.000247305	0.00551111	0.00291385	0.00045845	0.00192015	0.00101451	0.000121209	0.000446272	0.00170769	5.00128e-05	0.00118499	9.90522e-05	0.00764515	0.0030956	0.00632547	0.00129611	0.00396014	0.0131617	0.0085492	0.00550298	0.00691125	0.00801265	0.00406707	0.00681555	0.00191393	0.00473276	0.0106414	0.00730184	0.00434028	0.000481188	0.00661977	0.00164244	0.0122058	0.000433669	0.0410566	0.01562	0.0152895	0.00237273	0.004244949	0.03034561	0.127566	0.249398	0.109569	0.121846	0.288512	0.103109	0.1780454	0	0	0	0	0	0	0	0	0	0	0	0	0	2	149.0445	0.0004154	0.173763	0.527935	1.02583	2.27247	0.290686	0.163924	0.194367	0.351023	0.2083911	5.62733	34.0789	48.7319	41.112	34.1072	6.78836	6.65653	21.1529	47	17.9089	43.9741	15	45	0.8543814
1870	-424278.8	-424302.3	23.4943	1.176213	0.00130686	0.0021356	0.00285172	0.00673397	0.00930164	0.00681319	0.0111842	0.00627383	0.00336133	0.00265606	0.00329889	0.00251569	0.00478217	0.00414917	0.00808041	0.00337461	0.00421052	0.00325193	0.000323091	0.00465127	0.00191428	0.00339272	0.00365677	0.0037583	0.00770473	0.0132175	0.000393957	0.00443476	0.00482406	0.00367752	0.00777734	0.00919433	0.00521298	0.00886105	0.00743449	0.00811395	0.000572781	0.00865232	0.0146479	0.000885885	0.00203149	0.00130733	0.003949	0.00348357	0.000549651	0.016008	0.000786914	0.00183329	0.000722673	0.00166744	0.000637965	0.00152432	0.00247133	0.00552692	1.88843e-05	0.000574527	0.00104315	0.0025763	0.00646861	0.00222054	0.0152248	0.00321135	0.00259289	0.00129553	0.00168493	0.000759509	0.00938941	0.00877932	0.00214499	0.00174842	0.00238616	0.00127642	0.00012655	0.000410104	0.00473815	3.63057e-05	0.0121797	0.00671483	0.000574635	0.00403951	5.87289e-05	0.000686886	0.00196714	0.00237494	0.00580762	0.000655943	0.00231218	0.00208007	0.000683898	2.69803e-05	0.000481524	0.00146207	0.000190137	0.00652072	0.000335002	0.00601701	0.00702366	0.000857205	0.000311984	0.000759052	0.000125612	0.000124498	0.00517622	0.00166926	0.000189538	0.00555354	0.00331675	0.000507702	0.00197053	0.00104105	0.000105518	0.000440641	0.00174378	5.34114e-05	0.000293982	7.71844e-05	0.0074131	0.00217464	0.00675219	0.00118543	0.00382368	0.0145498	0.00915212	0.00587927	0.00650722	0.00821856	0.00438086	0.00716286	0.00189012	0.00378091	0.0122455	0.00680918	0.00405965	0.000348378	0.00641988	0.00167495	0.0125839	0.000593179	0.0424435	0.0160298	0.0146133	0.00451914	0.004301446	0.03351838	0.127566	0.249398	0.109569	0.121846	0.288512	0.103109	0.1650952	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150.9969	0.0004962682	0.170716	0.523989	1.024	2.28129	0.290686	0.163924	0.194367	0.351023	0.1986136	5.62733	34.0789	48.7319	41.112	34.1072	7.144	6.59645	21.1529	47	16.1075	43.9741	15	45	0.8312383
1880	-424288	-424298	10.06367	1.173792	0.00123166	0.00207325	0.00303065	0.00687428	0.00917309	0.00655164	0.0109807	0.0060891	0.00354634	0.00236157	0.00336485	0.00233994	0.00470676	0.00427727	0.00840772	0.00344517	0.00441968	0.0026488	0.000524779	0.00431289	0.00192184	0.00354965	0.00847197	0.003949	0.00754169	0.0141455	0.000368764	0.00356286	0.00545435	0.00410289	0.00609763	0.00816293	0.005797	0.00803719	0.00732543	0.0176502	0.000566325	0.00939662	0.0146262	0.000749226	0.0018884	0.00128466	0.00387255	0.00370488	0.000586413	0.0218448	0.000737297	0.00206998	0.000735344	0.0138517	0.0005354	0.00145634	0.00220035	0.00560082	3.04504e-05	0.000686203	0.000433219	0.00299538	0.0187123	0.0016665	0.013833	0.00309309	0.00857754	0.000369848	0.00156554	0.000869891	0.00886462	0.00891274	0.00218591	0.00169675	0.00268507	0.00152538	0.000184216	0.000363282	0.001866	4.05485e-05	0.00998677	0.00663285	0.000213239	0.00420935	8.6799e-05	0.000366173	0.00270073	0.00799692	0.00600401	0.000547712	0.00332045	0.00184843	0.000675544	3.16165e-05	0.000494669	0.00122979	0.000286747	0.006339	0.000379119	0.00584696	0.00755186	0.000931837	0.000248395	0.000752034	0.000111843	0.000123166	0.00489533	0.00167657	0.000138669	0.00561419	0.00340939	0.000430835	0.00204247	0.0010614	0.000111071	0.00258278	0.00138605	3.86826e-05	0.000993333	7.47503e-05	0.00785451	0.00326213	0.00712248	0.00118792	0.00367391	0.0136715	0.0102044	0.00607082	0.00702509	0.00809934	0.00413676	0.00723678	0.00264864	0.00341509	0.0117885	0.00674919	0.00431845	0.000430869	0.0067445	0.00174752	0.012392	0.000394861	0.0425352	0.0138228	0.0146048	0.00295408	0.004473987	0.02332973	0.127208	0.250749	0.110163	0.122506	0.285707	0.103667	0.1767772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.6262	0.0003978412	0.170272	0.523409	1.02373	2.28258	0.289881	0.16472	0.19535	0.35005	0.2001069	5.88813	34.0789	48.7319	41.112	34.1072	6.82645	5.37283	21.1529	47	16.1075	43.9741	15	45	0.8834137
1890	-424294.1	-424305.7	11.61214	1.165167	0.00121518	0.00205504	0.00311827	0.00654542	0.00846127	0.00624748	0.0112459	0.00628981	0.0036547	0.00225346	0.00303304	0.00254791	0.00487174	0.00415573	0.00839336	0.00351906	0.00451892	0.00226219	0.000240319	0.0043412	0.00178499	0.00332066	0.00105251	0.00397969	0.00730878	0.0126981	0.000383694	0.0124823	0.00474909	0.00407076	0.006381	0.00942325	0.00709561	0.00847817	0.00762741	0.00984332	0.000563226	0.00965775	0.0137732	0.000906909	0.00187331	0.00122227	0.00369766	0.00382723	0.000489202	0.0308006	0.000746303	0.00169344	0.000962952	0.00483586	0.000388893	0.00148166	0.00241318	0.00557055	3.32411e-05	0.00100124	0.00173146	0.00786454	0.0161675	0.00179828	0.0136896	0.00301174	0.0060163	0.00199592	0.00172065	0.000791229	0.00888027	0.00838624	0.00207628	0.00163583	0.00235809	0.00159334	0.000136302	0.000251153	0.00181724	1.24404e-05	0.0105361	0.00809409	0.000177787	0.00449288	9.96054e-05	0.000449583	0.00112813	0.00576302	0.00605308	0.000597761	0.00317021	0.00195551	0.000721177	2.63868e-05	0.000526806	0.00118554	0.000172368	0.0066156	0.000376138	0.0056644	0.00695168	0.000895909	0.000300204	0.000534272	0.00013415	0.000148826	0.00660096	0.00149348	0.000165045	0.00541025	0.00335586	0.000435247	0.00185623	0.00102691	0.00010089	0.00137256	0.00167394	2.79311e-05	0.00123309	9.75584e-05	0.00796542	0.00212879	0.00743643	0.00115528	0.00390558	0.0139012	0.00954528	0.00600297	0.00648692	0.00782228	0.00428156	0.00752201	0.00199633	0.00377461	0.012775	0.00739395	0.00346334	0.000436292	0.00697541	0.00164822	0.011587	0.000452415	0.0438878	0.0186021	0.0140726	0.00204834	0.005125963	0.02577179	0.13287	0.250911	0.109146	0.117448	0.285891	0.103734	0.1887503	0	0	0	0	0	0	0	0	0	0	0	0	0	1	158.7611	0.0002771928	0.168684	0.52133	1.02276	2.28723	0.288199	0.16511	0.195812	0.350878	0.2145221	5.88813	34.0789	48.7319	41.112	34.1072	6.08517	5.37283	21.1529	47	16.1075	43.9741	15	45	0.8798642
1900	-424282.9	-424298.1	15.25477	1.16301	0.00119397	0.00196945	0.00288624	0.00639651	0.00908773	0.0066087	0.0113132	0.00640039	0.00368426	0.00274284	0.00351788	0.00250576	0.00459254	0.0040182	0.00787167	0.00349086	0.00443296	0.00208562	0.000339022	0.00457869	0.00191124	0.003441	0.00317301	0.00362513	0.00703165	0.013607	0.000336226	0.00751081	0.00493437	0.00378256	0.0073532	0.00833262	0.00500986	0.00814604	0.00784039	0.00959846	0.000572725	0.00990185	0.0135493	0.000821952	0.00202598	0.00123776	0.00387113	0.00359735	0.000531226	0.013361	0.000789713	0.00179688	0.000935805	0.00689705	0.000451883	0.00143681	0.00235579	0.00587297	2.42315e-05	0.000855499	0.00344993	0.00178299	0.00509719	0.00207889	0.0161124	0.00343357	0.0110418	0.00325302	0.00159064	0.000919123	0.00946455	0.00847613	0.00216952	0.00188599	0.00221892	0.00146555	0.000271061	0.000399456	0.00454564	1.34267e-05	0.0129065	0.00578176	0.000292608	0.00425987	0.000226186	0.000444065	0.00286409	0.00560324	0.00610919	0.000568622	0.00219873	0.00148771	0.000809169	2.16809e-05	0.000497136	0.00119624	0.000250886	0.00663649	0.000388524	0.00518142	0.00887939	0.000970806	0.000311338	0.000617969	0.0001071	0.000265901	0.00558771	0.00214149	0.000377212	0.0050969	0.0031233	0.000389356	0.00195329	0.000998549	8.16684e-05	0.00265742	0.00163284	4.91528e-05	0.0013427	9.19493e-05	0.0078945	0.00241463	0.00724856	0.00114917	0.00376574	0.0152766	0.00944406	0.00579987	0.00692408	0.00816382	0.0040419	0.00725307	0.00233506	0.00369534	0.012083	0.00791531	0.00439966	0.000639764	0.00640015	0.00155952	0.012246	0.000507083	0.0468525	0.0152363	0.0155275	0.00485807	0.004809792	0.02672767	0.128839	0.251718	0.109497	0.119066	0.286811	0.104068	0.1920407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.0293	0.0005012574	0.168286	0.520807	1.02251	2.28839	0.289635	0.165933	0.191804	0.352627	0.2187683	6.51406	34.0789	48.7319	41.112	34.1072	14.2322	5.37283	21.1529	47	16.1075	43.9741	15	45	0.8778266
